,LOCAL_DATE,MEAN_TEMPERATURE_MONTREAL,TOTAL_PRECIPITATION_MONTREAL
26022,3/31/2011 0:00,4,0
26023,4/1/2011 0:00,3.2,0.8
26024,4/2/2011 0:00,5.6,0
26025,4/3/2011 0:00,5.7,0
26026,4/4/2011 0:00,4.7,9.9
26027,4/5/2011 0:00,4.6,2.7
26028,4/6/2011 0:00,1.5,0
26029,4/7/2011 0:00,1.8,0
26030,4/8/2011 0:00,3.9,0
26031,4/9/2011 0:00,8.9,0
26032,4/10/2011 0:00,10.3,7.4
26033,4/11/2011 0:00,16.2,8.75
26034,4/12/2011 0:00,8.4,0
26035,4/13/2011 0:00,6.8,6.75
26036,4/14/2011 0:00,4.6,0.1
26037,4/15/2011 0:00,-0.3,0
26038,4/16/2011 0:00,2.5,23.9
26039,4/17/2011 0:00,4.8,14.85
26040,4/18/2011 0:00,3.2,0
26041,4/19/2011 0:00,3.3,0
26042,4/20/2011 0:00,3.9,22.4
26043,4/21/2011 0:00,3.3,0.8
26044,4/22/2011 0:00,5.4,0
26045,4/23/2011 0:00,8,2.9
26046,4/24/2011 0:00,9.6,0
26047,4/25/2011 0:00,10.1,0
26048,4/26/2011 0:00,10.4,11.15
26049,4/27/2011 0:00,10.7,8.5
26050,4/28/2011 0:00,16,6.25
26051,4/29/2011 0:00,11,0
26052,4/30/2011 0:00,10.3,0
26053,5/1/2011 0:00,12.8,0
26054,5/2/2011 0:00,13.9,0.2
26055,5/3/2011 0:00,9.7,22.4
26056,5/4/2011 0:00,7.2,6.55
26057,5/5/2011 0:00,6.1,8.8
26058,5/6/2011 0:00,10.7,0
26059,5/7/2011 0:00,11,0
26060,5/8/2011 0:00,12.5,0
26061,5/9/2011 0:00,13.7,0
26062,5/10/2011 0:00,12,0.1
26063,5/11/2011 0:00,13,0
26064,5/12/2011 0:00,14,0
26065,5/13/2011 0:00,17,0.55
26066,5/14/2011 0:00,11.6,26.5
26067,5/15/2011 0:00,10,13.1
26068,5/16/2011 0:00,6.9,14.85
26069,5/17/2011 0:00,9,0.5
26070,5/18/2011 0:00,13.2,0.6
26071,5/19/2011 0:00,19.5,0.85
26072,5/20/2011 0:00,19.1,0.1
26073,5/21/2011 0:00,18.2,1.6
26074,5/22/2011 0:00,16.6,5.45
26075,5/23/2011 0:00,18.8,2.45
26076,5/24/2011 0:00,16.8,0.7
26077,5/25/2011 0:00,14.1,0
26078,5/26/2011 0:00,15.5,4.9
26079,5/27/2011 0:00,11,12
26080,5/28/2011 0:00,15.7,6.35
26081,5/29/2011 0:00,18.5,6.45
26082,5/30/2011 0:00,21.3,0.1
26083,5/31/2011 0:00,23.4,0
26084,6/1/2011 0:00,23,0
26085,6/2/2011 0:00,13.4,0
26086,6/3/2011 0:00,15,0
26087,6/4/2011 0:00,14.7,0
26088,6/5/2011 0:00,18.1,0
26089,6/6/2011 0:00,20.3,0
26090,6/7/2011 0:00,22.7,0
26091,6/8/2011 0:00,25.7,10.45
26092,6/9/2011 0:00,22.7,0.7
26093,6/10/2011 0:00,18.3,0
26094,6/11/2011 0:00,17.9,0.1
26095,6/12/2011 0:00,16.5,30.1
26096,6/13/2011 0:00,13.8,9.9
26097,6/14/2011 0:00,17.3,0
26098,6/15/2011 0:00,21,0
26099,6/16/2011 0:00,23.8,0
26100,6/17/2011 0:00,22,0
26101,6/18/2011 0:00,20.2,4.7
26102,6/19/2011 0:00,17.2,0
26103,6/20/2011 0:00,18.6,0
26104,6/21/2011 0:00,20.2,0.3
26105,6/22/2011 0:00,21,0
26106,6/23/2011 0:00,20.7,6.1
26107,6/24/2011 0:00,17.8,15.85
26108,6/25/2011 0:00,18.5,10.6
26109,6/26/2011 0:00,21,0
26110,6/27/2011 0:00,20.9,0
26111,6/28/2011 0:00,23,0.2
26112,6/29/2011 0:00,17.3,0.55
26113,6/30/2011 0:00,17.7,0.75
26114,7/1/2011 0:00,20,0
26115,7/2/2011 0:00,24,0
26116,7/3/2011 0:00,25.5,14.85
26117,7/4/2011 0:00,24.5,0
26118,7/5/2011 0:00,24.2,0
26119,7/6/2011 0:00,21.3,2.6
26120,7/7/2011 0:00,19.7,0
26121,7/8/2011 0:00,21.4,7.7
26122,7/9/2011 0:00,20.2,0
26123,7/10/2011 0:00,22.9,0
26124,7/11/2011 0:00,25.2,1.7
26125,7/12/2011 0:00,24.2,0
26126,7/13/2011 0:00,19.2,13.5
26127,7/14/2011 0:00,19.5,0
26128,7/15/2011 0:00,20.6,0.1
26129,7/16/2011 0:00,23.9,0
26130,7/17/2011 0:00,26.4,0.65
26131,7/18/2011 0:00,24.3,0.35
26132,7/19/2011 0:00,23.1,0
26133,7/20/2011 0:00,24.9,0
26134,7/21/2011 0:00,30,5.9
26135,7/22/2011 0:00,28.4,0
26136,7/23/2011 0:00,25.7,0
26137,7/24/2011 0:00,21.7,0
26138,7/25/2011 0:00,20.9,1.15
26139,7/26/2011 0:00,21.8,4.5
26140,7/27/2011 0:00,20.9,0
26141,7/28/2011 0:00,23.4,0
26142,7/29/2011 0:00,23,4.85
26143,7/30/2011 0:00,22.6,0
26144,7/31/2011 0:00,21.3,0
26145,8/1/2011 0:00,24.3,25.85
26146,8/2/2011 0:00,20.8,1.6
26147,8/3/2011 0:00,20.3,0
26148,8/4/2011 0:00,21.8,0
26149,8/5/2011 0:00,23,0.1
26150,8/6/2011 0:00,24.4,1.65
26151,8/7/2011 0:00,25.1,3.55
26152,8/8/2011 0:00,22.8,0.55
26153,8/9/2011 0:00,21.7,38.35
26154,8/10/2011 0:00,22.1,8.15
26155,8/11/2011 0:00,19.2,0.1
26156,8/12/2011 0:00,20.5,0
26157,8/13/2011 0:00,23.4,0
26158,8/14/2011 0:00,22.9,21.75
26159,8/15/2011 0:00,20.6,0
26160,8/16/2011 0:00,20.6,10.6
26161,8/17/2011 0:00,18.2,0
26162,8/18/2011 0:00,23,1.5
26163,8/19/2011 0:00,23.1,0.25
26164,8/20/2011 0:00,23.8,0
26165,8/21/2011 0:00,19.6,38.6
26166,8/22/2011 0:00,17.8,2.7
26167,8/23/2011 0:00,17.4,0.1
26168,8/24/2011 0:00,21.7,0
26169,8/25/2011 0:00,21.2,8.3
26170,8/26/2011 0:00,19,0
26171,8/27/2011 0:00,20.1,0
26172,8/28/2011 0:00,16.8,53.9
26173,8/29/2011 0:00,17.6,1.6
26174,8/30/2011 0:00,19.8,0.1
26175,8/31/2011 0:00,18.8,0
26176,9/1/2011 0:00,20,0
26177,9/2/2011 0:00,23.3,0
26178,9/3/2011 0:00,25.3,0
26179,9/4/2011 0:00,23.5,15.8
26180,9/5/2011 0:00,18.1,11.6
26181,9/6/2011 0:00,16.8,3.7
26182,9/7/2011 0:00,15.3,0.1
26183,9/8/2011 0:00,19.2,0
26184,9/9/2011 0:00,19.7,0.1
26185,9/10/2011 0:00,15.3,0.3
26186,9/11/2011 0:00,15.3,0
26187,9/12/2011 0:00,21.3,6.8
26188,9/13/2011 0:00,21.7,23.05
26189,9/14/2011 0:00,16.5,0.1
26190,9/15/2011 0:00,11.4,8.1
26191,9/16/2011 0:00,10.1,0
26192,9/17/2011 0:00,11.4,0
26193,9/18/2011 0:00,12.6,0
26194,9/19/2011 0:00,14.1,0
26195,9/20/2011 0:00,16.9,10.1
26196,9/21/2011 0:00,16.6,0
26197,9/22/2011 0:00,19.7,0.4
26198,9/23/2011 0:00,18.5,0.1
26199,9/24/2011 0:00,21.6,0.15
26200,9/25/2011 0:00,19,0
26201,9/26/2011 0:00,18.2,0.3
26202,9/27/2011 0:00,19.3,0
26203,9/28/2011 0:00,18.3,1.15
26204,9/29/2011 0:00,17.7,25.35
26205,9/30/2011 0:00,15.4,0
26206,10/1/2011 0:00,8.6,7.3
26207,10/2/2011 0:00,9.1,15.2
26208,10/3/2011 0:00,11.2,2.05
26209,10/4/2011 0:00,12.7,0.6
26210,10/5/2011 0:00,9.1,0.1
26211,10/6/2011 0:00,7,0
26212,10/7/2011 0:00,10.8,0
26213,10/8/2011 0:00,18.1,0
26214,10/9/2011 0:00,19.3,0.1
26215,10/10/2011 0:00,16.2,0
26216,10/11/2011 0:00,12.6,0
26217,10/12/2011 0:00,12.8,0
26218,10/13/2011 0:00,15.1,0
26219,10/14/2011 0:00,17.4,26.5
26220,10/15/2011 0:00,11.8,9.8
26221,10/16/2011 0:00,11.2,1.1
26222,10/17/2011 0:00,9.3,0.65
26223,10/18/2011 0:00,10,0
26224,10/19/2011 0:00,11.2,0.7
26225,10/20/2011 0:00,11.7,22.45
26226,10/21/2011 0:00,10.6,1.4
26227,10/22/2011 0:00,7.1,0
26228,10/23/2011 0:00,6.6,0
26229,10/24/2011 0:00,9.9,3.25
26230,10/25/2011 0:00,6.5,0
26231,10/26/2011 0:00,5.4,0
26232,10/27/2011 0:00,2.3,0
26233,10/28/2011 0:00,2.1,0
26234,10/29/2011 0:00,0.8,0
26235,10/30/2011 0:00,4.9,0
26236,10/31/2011 0:00,6,0
26237,11/1/2011 0:00,7,0.1
26238,11/2/2011 0:00,8.6,0
26239,11/3/2011 0:00,6.7,2.2
26240,11/4/2011 0:00,2.2,0
26241,11/5/2011 0:00,2.2,0
26242,11/6/2011 0:00,5.1,0
26243,11/7/2011 0:00,8.3,0
26244,11/8/2011 0:00,10.2,0
26245,11/9/2011 0:00,10.6,0
26246,11/10/2011 0:00,9,7
26247,11/11/2011 0:00,4.2,0.15
26248,11/12/2011 0:00,4.8,0
26249,11/13/2011 0:00,7.4,0.2
26250,11/14/2011 0:00,14.2,5.3
26251,11/15/2011 0:00,7.9,2.05
26252,11/16/2011 0:00,8.6,0
26253,11/17/2011 0:00,2.3,0
26254,11/18/2011 0:00,1.1,0
26255,11/19/2011 0:00,5.3,0
26256,11/20/2011 0:00,5.6,0.95
26257,11/21/2011 0:00,-3.1,0.1
26258,11/22/2011 0:00,-3.7,0
26259,11/23/2011 0:00,-1.7,6.6
26260,11/24/2011 0:00,0.4,0.15
26261,11/25/2011 0:00,6.7,0
26262,11/26/2011 0:00,6,0
26263,11/27/2011 0:00,8.1,0.1
26264,11/28/2011 0:00,7.1,3.25
26265,11/29/2011 0:00,3.5,13.35
26266,11/30/2011 0:00,3.8,8.85
26267,12/1/2011 0:00,-3,0.2
26268,12/2/2011 0:00,0.5,0.6
26269,12/3/2011 0:00,-2,0.1
26270,12/4/2011 0:00,3.9,2.1
26271,12/5/2011 0:00,7,15.55
26272,12/6/2011 0:00,2.6,5
26273,12/7/2011 0:00,0.7,0.7
26274,12/8/2011 0:00,-0.1,0
26275,12/9/2011 0:00,1.6,3.3
26276,12/10/2011 0:00,-2.6,0.2
26277,12/11/2011 0:00,-1.6,0
26278,12/12/2011 0:00,2.2,0
26279,12/13/2011 0:00,0.2,0.1
26280,12/14/2011 0:00,2,0.8
26281,12/15/2011 0:00,7.1,40.55
26282,12/16/2011 0:00,2.7,0
26283,12/17/2011 0:00,-6.9,0.1
26284,12/18/2011 0:00,-8.9,0.1
26285,12/19/2011 0:00,-0.2,0
26286,12/20/2011 0:00,-5,0
26287,12/21/2011 0:00,-4.3,8.55
26288,12/22/2011 0:00,1.8,4.65
26289,12/23/2011 0:00,-6.9,4.2
26290,12/24/2011 0:00,-15,0.1
26291,12/25/2011 0:00,-10.8,3.85
26292,12/26/2011 0:00,-4.8,0
26293,12/27/2011 0:00,0.1,14.2
26294,12/28/2011 0:00,-6,2.75
26295,12/29/2011 0:00,-16.5,0.1
26296,12/30/2011 0:00,-12.6,0.6
26297,12/31/2011 0:00,-4.8,0.9
26298,1/1/2012 0:00,2,1.7
26299,1/2/2012 0:00,-2.6,0
26300,1/3/2012 0:00,-13.8,0
26301,1/4/2012 0:00,-13.1,0.7
26302,1/5/2012 0:00,-7.2,0.4
26303,1/6/2012 0:00,-10.6,1.5
26304,1/7/2012 0:00,-3.9,1.35
26305,1/8/2012 0:00,-5.3,0
26306,1/9/2012 0:00,-3.7,0.3
26307,1/10/2012 0:00,-4,0.7
26308,1/11/2012 0:00,-12.3,0
26309,1/12/2012 0:00,-7,12.25
26310,1/13/2012 0:00,-5.6,9.95
26311,1/14/2012 0:00,-15.8,0.1
26312,1/15/2012 0:00,-19.6,0
26313,1/16/2012 0:00,-13.9,0
26314,1/17/2012 0:00,-2.8,10.85
26315,1/18/2012 0:00,-6.6,0
26316,1/19/2012 0:00,-10.9,0.2
26317,1/20/2012 0:00,-11.1,0.1
26318,1/21/2012 0:00,-15.4,0
26319,1/22/2012 0:00,-14.1,0
26320,1/23/2012 0:00,-4.7,7.3
26321,1/24/2012 0:00,2.6,0.65
26322,1/25/2012 0:00,-3.6,0
26323,1/26/2012 0:00,-7.3,1.5
26324,1/27/2012 0:00,-2.4,19.05
26325,1/28/2012 0:00,0.3,0.1
26326,1/29/2012 0:00,-1.8,0
26327,1/30/2012 0:00,-7.6,0
26328,1/31/2012 0:00,-8.5,7.3
26329,2/1/2012 0:00,-5.1,3.1
26330,2/2/2012 0:00,-8.1,0.2
26331,2/3/2012 0:00,-8.3,0.55
26332,2/4/2012 0:00,-9.1,0.5
26333,2/5/2012 0:00,-8.5,0.1
26334,2/6/2012 0:00,1.4,0
26335,2/7/2012 0:00,-5.9,0
26336,2/8/2012 0:00,-7.9,0
26337,2/9/2012 0:00,-1.3,0
26338,2/10/2012 0:00,-2.9,0.2
26339,2/11/2012 0:00,-11.5,0.2
26340,2/12/2012 0:00,-13.2,0
26341,2/13/2012 0:00,-7.6,0
26342,2/14/2012 0:00,-6,0
26343,2/15/2012 0:00,0.2,1.1
26344,2/16/2012 0:00,2.3,1.05
26345,2/17/2012 0:00,2.1,2.05
26346,2/18/2012 0:00,-1.3,0
26347,2/19/2012 0:00,-4.6,0.1
26348,2/20/2012 0:00,-6.4,0.1
26349,2/21/2012 0:00,-2.2,0
26350,2/22/2012 0:00,3.6,2.3
26351,2/23/2012 0:00,0.6,0.55
26352,2/24/2012 0:00,-1.3,10.9
26353,2/25/2012 0:00,-4.1,3.5
26354,2/26/2012 0:00,-9.5,0
26355,2/27/2012 0:00,-7.3,0.95
26356,2/28/2012 0:00,-7,0
26357,2/29/2012 0:00,-8.8,0.4
26358,3/1/2012 0:00,-4.2,10.8
26359,3/2/2012 0:00,-2.5,0.85
26360,3/3/2012 0:00,2.9,4.3
26361,3/4/2012 0:00,-7.2,0.1
26362,3/5/2012 0:00,-12.8,0.1
26363,3/6/2012 0:00,-8.9,0
26364,3/7/2012 0:00,3,0
26365,3/8/2012 0:00,6.4,7.25
26366,3/9/2012 0:00,-2.7,0.1
26367,3/10/2012 0:00,-4.3,0
26368,3/11/2012 0:00,3.9,0
26369,3/12/2012 0:00,6.9,0.1
26370,3/13/2012 0:00,4.1,7.5
26371,3/14/2012 0:00,0.9,3.7
26372,3/15/2012 0:00,1.8,0.85
26373,3/16/2012 0:00,2.5,8.05
26374,3/17/2012 0:00,5.2,0.1
26375,3/18/2012 0:00,13,0
26376,3/19/2012 0:00,13.1,0.2
26377,3/20/2012 0:00,13.3,0.1
26378,3/21/2012 0:00,17.4,0.1
26379,3/22/2012 0:00,16.9,0.2
26380,3/23/2012 0:00,12.1,0
26381,3/24/2012 0:00,5,0
26382,3/25/2012 0:00,5.7,5.2
26383,3/26/2012 0:00,-0.3,0
26384,3/27/2012 0:00,-2.6,0.2
26385,3/28/2012 0:00,1.5,5.35
26386,3/29/2012 0:00,1.8,0.2
26387,3/30/2012 0:00,-0.4,0
26388,3/31/2012 0:00,3.7,0
26389,4/1/2012 0:00,2,1.9
26390,4/2/2012 0:00,2.7,0.15
26391,4/3/2012 0:00,3.9,0
26392,4/4/2012 0:00,6.2,0
26393,4/5/2012 0:00,5.2,0
26394,4/6/2012 0:00,4.7,0
26395,4/7/2012 0:00,4.3,0
26396,4/8/2012 0:00,7.9,0
26397,4/9/2012 0:00,7.1,2
26398,4/10/2012 0:00,6.7,1.45
26399,4/11/2012 0:00,6.2,0.25
26400,4/12/2012 0:00,7.5,0
26401,4/13/2012 0:00,8.7,0
26402,4/14/2012 0:00,11,0
26403,4/15/2012 0:00,15.2,0
26404,4/16/2012 0:00,21.7,1.35
26405,4/17/2012 0:00,10.4,0
26406,4/18/2012 0:00,5,0
26407,4/19/2012 0:00,11.9,0
26408,4/20/2012 0:00,8.5,0.3
26409,4/21/2012 0:00,4,16.1
26410,4/22/2012 0:00,3.6,5.15
26411,4/23/2012 0:00,3.8,27.05
26412,4/24/2012 0:00,7,0.95
26413,4/25/2012 0:00,7.3,0.6
26414,4/26/2012 0:00,6.8,4.15
26415,4/27/2012 0:00,2.4,0.5
26416,4/28/2012 0:00,2.9,0
26417,4/29/2012 0:00,3.8,0
26418,4/30/2012 0:00,6.1,0
26419,5/1/2012 0:00,9.4,3.25
26420,5/2/2012 0:00,12,1.15
26421,5/3/2012 0:00,13.8,0.3
26422,5/4/2012 0:00,12.7,1.15
26423,5/5/2012 0:00,10.7,0
26424,5/6/2012 0:00,11.8,0
26425,5/7/2012 0:00,12.3,0
26426,5/8/2012 0:00,13.5,17.15
26427,5/9/2012 0:00,15.2,0.7
26428,5/10/2012 0:00,10.1,0.2
26429,5/11/2012 0:00,12,0.95
26430,5/12/2012 0:00,15.5,0.1
26431,5/13/2012 0:00,16.5,3.2
26432,5/14/2012 0:00,15.7,0
26433,5/15/2012 0:00,17.4,1.05
26434,5/16/2012 0:00,17,0.1
26435,5/17/2012 0:00,11,0
26436,5/18/2012 0:00,14.6,0
26437,5/19/2012 0:00,19,0
26438,5/20/2012 0:00,22.9,0
26439,5/21/2012 0:00,23.6,0.4
26440,5/22/2012 0:00,17.3,22.15
26441,5/23/2012 0:00,17.1,0
26442,5/24/2012 0:00,20.5,0
26443,5/25/2012 0:00,23.2,4.95
26444,5/26/2012 0:00,19.6,0
26445,5/27/2012 0:00,17.6,0
26446,5/28/2012 0:00,15.7,0.2
26447,5/29/2012 0:00,19,26.45
26448,5/30/2012 0:00,20,0.3
26449,5/31/2012 0:00,15.2,0.65
26450,6/1/2012 0:00,14.9,0.5
26451,6/2/2012 0:00,14,21.45
26452,6/3/2012 0:00,15.9,0.2
26453,6/4/2012 0:00,13.8,0.8
26454,6/5/2012 0:00,16.6,1.45
26455,6/6/2012 0:00,16.2,0
26456,6/7/2012 0:00,17.5,0.6
26457,6/8/2012 0:00,16.5,0.3
26458,6/9/2012 0:00,17,0.1
26459,6/10/2012 0:00,19.2,0
26460,6/11/2012 0:00,23.8,0
26461,6/12/2012 0:00,21.9,15.85
26462,6/13/2012 0:00,17.9,0
26463,6/14/2012 0:00,17.7,0
26464,6/15/2012 0:00,19.2,0
26465,6/16/2012 0:00,20.6,0
26466,6/17/2012 0:00,22.2,0
26467,6/18/2012 0:00,22.2,0
26468,6/19/2012 0:00,23.1,0
26469,6/20/2012 0:00,27.8,0
26470,6/21/2012 0:00,28.6,0
26471,6/22/2012 0:00,24.3,0
26472,6/23/2012 0:00,22,1.55
26473,6/24/2012 0:00,20.5,1.35
26474,6/25/2012 0:00,18,10.2
26475,6/26/2012 0:00,16.5,4.3
26476,6/27/2012 0:00,18.1,5
26477,6/28/2012 0:00,22.4,0.2
26478,6/29/2012 0:00,25,3.1
26479,6/30/2012 0:00,25.5,0.6
26480,7/1/2012 0:00,21.7,0.1
26481,7/2/2012 0:00,22.5,0
26482,7/3/2012 0:00,21,1.25
26483,7/4/2012 0:00,23.1,18.9
26484,7/5/2012 0:00,20.8,0.1
26485,7/6/2012 0:00,23.9,0
26486,7/7/2012 0:00,25.5,0.1
26487,7/8/2012 0:00,20,0.1
26488,7/9/2012 0:00,18.2,0
26489,7/10/2012 0:00,20.9,0
26490,7/11/2012 0:00,20.1,0
26491,7/12/2012 0:00,23.9,0
26492,7/13/2012 0:00,26.5,0
26493,7/14/2012 0:00,28.1,0
26494,7/15/2012 0:00,25.8,4.9
26495,7/16/2012 0:00,24.9,0.8
26496,7/17/2012 0:00,24.3,35.6
26497,7/18/2012 0:00,19,0
26498,7/19/2012 0:00,17.3,0
26499,7/20/2012 0:00,19.3,0
26500,7/21/2012 0:00,20,0
26501,7/22/2012 0:00,26.1,0
26502,7/23/2012 0:00,24.6,26.2
26503,7/24/2012 0:00,20.1,0
26504,7/25/2012 0:00,19.4,0
26505,7/26/2012 0:00,19.6,0.2
26506,7/27/2012 0:00,21.2,0
26507,7/28/2012 0:00,22.2,0
26508,7/29/2012 0:00,22.3,0
26509,7/30/2012 0:00,23.9,0
26510,7/31/2012 0:00,24.9,3.25
26511,8/1/2012 0:00,24.3,0.2
26512,8/2/2012 0:00,25.8,0
26513,8/3/2012 0:00,25.1,0
26514,8/4/2012 0:00,26.4,0
26515,8/5/2012 0:00,25.9,14.95
26516,8/6/2012 0:00,19.9,0
26517,8/7/2012 0:00,22.3,0.2
26518,8/8/2012 0:00,22.3,0
26519,8/9/2012 0:00,21.9,2.6
26520,8/10/2012 0:00,19.6,9.3
26521,8/11/2012 0:00,22.5,11.75
26522,8/12/2012 0:00,23.2,1.95
26523,8/13/2012 0:00,22.7,0
26524,8/14/2012 0:00,22.3,0
26525,8/15/2012 0:00,22.3,2
26526,8/16/2012 0:00,21.3,0
26527,8/17/2012 0:00,21.2,0
26528,8/18/2012 0:00,18.4,0
26529,8/19/2012 0:00,19,0.1
26530,8/20/2012 0:00,19.7,0.15
26531,8/21/2012 0:00,18.6,0
26532,8/22/2012 0:00,21.8,0.1
26533,8/23/2012 0:00,22.95,0
26534,8/24/2012 0:00,22.35,0
26535,8/25/2012 0:00,25.75,0
26536,8/26/2012 0:00,25.75,0
26537,8/27/2012 0:00,24.4,0.9
26538,8/28/2012 0:00,18.25,0
26539,8/29/2012 0:00,17.2,0
26540,8/30/2012 0:00,21.75,0
26541,8/31/2012 0:00,22.35,0.4
26542,9/1/2012 0:00,19.15,0
26543,9/2/2012 0:00,18.8,0
26544,9/3/2012 0:00,20.6,0
26545,9/4/2012 0:00,23.2,11.05
26546,9/5/2012 0:00,22.35,1.5
26547,9/6/2012 0:00,23,0
26548,9/7/2012 0:00,20.65,0
26549,9/8/2012 0:00,20.45,10.2
26550,9/9/2012 0:00,14.85,0.1
26551,9/10/2012 0:00,13.35,0
26552,9/11/2012 0:00,14.25,0
26553,9/12/2012 0:00,20.05,0
26554,9/13/2012 0:00,21.8,0.1
26555,9/14/2012 0:00,21.3,15.2
26556,9/15/2012 0:00,11.75,0.75
26557,9/16/2012 0:00,10.9,0.15
26558,9/17/2012 0:00,17.45,0
26559,9/18/2012 0:00,15.8,19.4
26560,9/19/2012 0:00,10.9,0
26561,9/20/2012 0:00,13.45,0
26562,9/21/2012 0:00,16.3,9.4
26563,9/22/2012 0:00,15.8,7.55
26564,9/23/2012 0:00,11.05,0
26565,9/24/2012 0:00,10.85,0.1
26566,9/25/2012 0:00,15.15,0
26567,9/26/2012 0:00,14.55,0.85
26568,9/27/2012 0:00,10.35,0.3
26569,9/28/2012 0:00,10.95,0
26570,9/29/2012 0:00,11.5,0.2
26571,9/30/2012 0:00,11.3,21.85
26572,10/1/2012 0:00,13.4,2.15
26573,10/2/2012 0:00,14.7,0
26574,10/3/2012 0:00,15,0
26575,10/4/2012 0:00,13.95,0.4
26576,10/5/2012 0:00,17.15,0.1
26577,10/6/2012 0:00,12.2,16.45
26578,10/7/2012 0:00,8.1,0.2
26579,10/8/2012 0:00,6.85,0.1
26580,10/9/2012 0:00,9.95,0
26581,10/10/2012 0:00,10.25,3.5
26582,10/11/2012 0:00,7.75,2
26583,10/12/2012 0:00,3.65,0.1
26584,10/13/2012 0:00,3.9,4.6
26585,10/14/2012 0:00,7.6,13.3
26586,10/15/2012 0:00,13.3,0.65
26587,10/16/2012 0:00,5.4,0
26588,10/17/2012 0:00,6.8,0
26589,10/18/2012 0:00,14.2,0
26590,10/19/2012 0:00,12.6,27
26591,10/20/2012 0:00,14,7.2
26592,10/21/2012 0:00,10.65,0
26593,10/22/2012 0:00,10,0
26594,10/23/2012 0:00,8.7,0
26595,10/24/2012 0:00,7.25,0
26596,10/25/2012 0:00,9.2,0
26597,10/26/2012 0:00,14.05,0
26598,10/27/2012 0:00,12.5,0
26599,10/28/2012 0:00,11.25,0
26600,10/29/2012 0:00,13.15,0
26601,10/30/2012 0:00,17.45,9.9
26602,10/31/2012 0:00,11,0.7
26603,11/1/2012 0:00,6.9,1.2
26604,11/2/2012 0:00,4.75,2.6
26605,11/3/2012 0:00,4.45,0.65
26606,11/4/2012 0:00,2.65,0
26607,11/5/2012 0:00,-0.65,0
26608,11/6/2012 0:00,-1.25,0
26609,11/7/2012 0:00,-0.85,0
26610,11/8/2012 0:00,0.7,0
26611,11/9/2012 0:00,-0.2,0
26612,11/10/2012 0:00,2.25,0
26613,11/11/2012 0:00,3.65,0.3
26614,11/12/2012 0:00,9.15,0.8
26615,11/13/2012 0:00,3.65,0.95
26616,11/14/2012 0:00,0.2,0.1
26617,11/15/2012 0:00,-1.15,0
26618,11/16/2012 0:00,-0.45,0
26619,11/17/2012 0:00,-0.2,0
26620,11/18/2012 0:00,-1.05,0
26621,11/19/2012 0:00,0.8,0
26622,11/20/2012 0:00,0.75,0
26623,11/21/2012 0:00,2.85,0
26624,11/22/2012 0:00,5.15,0
26625,11/23/2012 0:00,6.75,2.15
26626,11/24/2012 0:00,1.25,1.05
26627,11/25/2012 0:00,-4,0
26628,11/26/2012 0:00,-4.5,0
26629,11/27/2012 0:00,-4,0
26630,11/28/2012 0:00,-2.2,0.7
26631,11/29/2012 0:00,-6.3,0.3
26632,11/30/2012 0:00,-11.1,0
26633,12/1/2012 0:00,-8.3,0
26634,12/2/2012 0:00,2.15,7.95
26635,12/3/2012 0:00,4.5,0
26636,12/4/2012 0:00,7.55,7.35
26637,12/5/2012 0:00,3.15,2.15
26638,12/6/2012 0:00,-3.6,0
26639,12/7/2012 0:00,0.45,0
26640,12/8/2012 0:00,2.55,3.05
26641,12/9/2012 0:00,-1.45,1.3
26642,12/10/2012 0:00,-1.15,21.45
26643,12/11/2012 0:00,-4.75,0
26644,12/12/2012 0:00,-6.75,0
26645,12/13/2012 0:00,-2.45,0
26646,12/14/2012 0:00,-1.45,0
26647,12/15/2012 0:00,-8.55,0
26648,12/16/2012 0:00,-6.15,2.8
26649,12/17/2012 0:00,-0.35,9.4
26650,12/18/2012 0:00,0.85,21.3
26651,12/19/2012 0:00,0.9,0.4
26652,12/20/2012 0:00,0.05,2.6
26653,12/21/2012 0:00,1.55,24.75
26654,12/22/2012 0:00,-3.25,3.3
26655,12/23/2012 0:00,-8.1,0
26656,12/24/2012 0:00,-9.25,0.1
26657,12/25/2012 0:00,-9.55,0
26658,12/26/2012 0:00,-11.8,0
26659,12/27/2012 0:00,-6.4,35.8
26660,12/28/2012 0:00,-8.1,0.4
26661,12/29/2012 0:00,-12.05,3.65
26662,12/30/2012 0:00,-11.5,1.1
26663,12/31/2012 0:00,-5.5,0.9
26664,1/1/2013 0:00,-9.1,0.1
26665,1/2/2013 0:00,-18.5,0.6
26666,1/3/2013 0:00,-18.05,1.2
26667,1/4/2013 0:00,-7.4,0.75
26668,1/5/2013 0:00,-6.25,0
26669,1/6/2013 0:00,-8.8,6.2
26670,1/7/2013 0:00,-9.9,0.1
26671,1/8/2013 0:00,-4.5,0
26672,1/9/2013 0:00,-0.4,0.5
26673,1/10/2013 0:00,0.2,0
26674,1/11/2013 0:00,0.05,0.3
26675,1/12/2013 0:00,3.45,0.3
26676,1/13/2013 0:00,3.75,4.2
26677,1/14/2013 0:00,2.95,1.25
26678,1/15/2013 0:00,-1.7,0
26679,1/16/2013 0:00,-0.85,0
26680,1/17/2013 0:00,-8.6,0.8
26681,1/18/2013 0:00,-14.3,0
26682,1/19/2013 0:00,-3.25,15
26683,1/20/2013 0:00,-4.7,3.55
26684,1/21/2013 0:00,-17.6,0.1
